CHANNEL;OXYGEN AIR SAT;TIME ABS;TIME REL;
1;21.407;1635811938.3958611;11250.47254228592;
2;21.333;1635811939.0054626;11251.08214378357;
1;21.398;1635811939.716778;11251.793459177017;
2;21.327;1635811940.320258;11252.39693903923;
1;21.402;1635811941.1057725;11253.182453632355;
2;21.333;1635811941.7027066;11253.779387712479;
1;21.403;1635811942.418675;11254.495356082916;
2;21.332;1635811943.01509;11255.091771125793;
1;21.405;1635811943.7271862;11255.803867340088;
2;21.33;1635811944.3473308;11256.424011945724;
1;21.398;1635811945.048917;11257.125598192215;
2;21.323;1635811945.6608877;11257.737568855286;
1;21.404;1635811946.3746495;11258.451330661774;
2;21.332;1635811946.9718652;11259.04854631424;
1;21.4;1635811947.695513;11259.77219414711;
2;21.329;1635811948.296587;11260.373268127441;
1;21.401;1635811949.0084069;11261.085088014603;
2;21.33;1635811949.6068342;11261.683515310287;
1;21.393;1635811950.3221571;11262.398838281631;
2;21.33;1635811950.9168077;11262.993488788605;
1;21.401;1635811951.694892;11263.771573066711;
2;21.337;1635811952.311005;11264.387686252594;
1;21.392;1635811953.0033615;11265.080042600632;
2;21.326;1635811953.6009977;11265.677678823471;
1;21.402;1635811954.3162882;11266.392969369888;
2;21.327;1635811954.9436445;11267.020325660706;
1;21.396;1635811955.6607409;11267.737421989441;
2;21.331;1635811956.264442;11268.341123104095;
1;21.409;1635811956.975724;11269.052405118942;
2;21.331;1635811957.5779657;11269.654646873474;
1;21.398;1635811958.277829;11270.354510068893;
2;21.329;1635811958.8763916;11270.953072786331;
1;21.4;1635811959.5937107;11271.67039179802;
2;21.329;1635811960.1911335;11272.26781463623;
1;21.404;1635811960.9111366;11272.987817764282;
2;21.326;1635811961.5080316;11273.58471274376;
1;21.398;1635811962.2924173;11274.369098424911;
2;21.333;1635811962.8897;11274.966381072998;
1;21.409;1635811963.6074724;11275.684153556824;
2;21.335;1635811964.2029843;11276.279665470123;
1;21.392;1635811964.9127805;11276.989461660385;
2;21.327;1635811965.506746;11277.58342719078;
1;21.396;1635811966.2162743;11278.29295539856;
2;21.329;1635811966.8125987;11278.889279842377;
1;21.394;1635811967.5232096;11279.599890708923;
2;21.326;1635811968.1271043;11280.203785419464;
1;21.396;1635811968.8413644;11280.918045520782;
2;21.33;1635811969.4394474;11281.516128540039;
1;21.397;1635811970.1494913;11282.226172447205;
2;21.329;1635811970.7493687;11282.826049804688;
1;21.396;1635811971.4671326;11283.543813705444;
2;21.334;1635811972.0681894;11284.144870519638;
1;21.396;1635811972.7685523;11284.8452334404;
2;21.337;1635811973.3764427;11285.453123807907;
1;21.395;1635811974.0878623;11286.164543390274;
2;21.341;1635811974.6851237;11286.761804819107;
1;21.399;1635811975.402567;11287.479248046875;
2;21.328;1635811976.0074606;11288.084141731262;
1;21.401;1635811976.7737014;11288.850382566452;
2;21.325;1635811977.3615928;11289.438273906708;
1;21.398;1635811978.074613;11290.151294231415;
2;21.33;1635811978.6721735;11290.748854637146;
1;21.398;1635811979.3871715;11291.463852643967;
2;21.334;1635811980.0271506;11292.103831768036;
1;21.401;1635811980.7482686;11292.824949741364;
2;21.335;1635811981.3456507;11293.422331809998;
1;21.399;1635811982.0589037;11294.135584831238;
2;21.339;1635811982.6580136;11294.734694719315;
1;21.398;1635811983.3769548;11295.453635931015;
2;21.341;1635811983.9739776;11296.05065870285;
1;21.406;1635811984.685785;11296.762466192245;
2;21.334;1635811985.2877088;11297.364389896393;
1;21.405;1635811985.9988127;11298.075493812561;
2;21.337;1635811986.6715806;11298.74826169014;
1;21.389;1635811987.3878407;11299.464521884918;
2;21.336;1635811987.9788234;11300.05550456047;
1;21.398;1635811988.6888373;11300.765518426895;
2;21.338;1635811989.2921302;11301.368811368942;
1;21.407;1635811989.9943373;11302.071018457413;
2;21.336;1635811990.5902662;11302.666947364807;
1;21.398;1635811991.3089952;11303.385676383972;
2;21.328;1635811991.906633;11303.983314037323;
1;21.401;1635811992.6220152;11304.698696374893;
2;21.337;1635811993.2198195;11305.29650068283;
1;21.399;1635811993.930175;11306.00685620308;
2;21.319;1635811994.5323658;11306.609046936035;
1;21.396;1635811995.2370515;11307.313732624054;
2;21.328;1635811995.8344123;11307.911093473434;
1;21.403;1635811996.5542297;11308.630910873413;
2;21.327;1635811997.1509206;11309.227601766586;
1;21.405;1635811997.8710146;11309.947695732117;
2;21.334;1635811998.4665754;11310.543256521225;
1;21.399;1635811999.1767402;11311.25342130661;
2;21.332;1635811999.7715316;11311.848212718964;
1;21.407;1635812000.4687676;11312.54544878006;
2;21.331;1635812001.0696642;11313.146345376968;
1;21.401;1635812001.8567307;11313.933411836624;
2;21.326;1635812002.4600217;11314.536702871323;
1;21.399;1635812003.1664436;11315.243124723434;
2;21.328;1635812003.769108;11315.845789194107;
1;21.395;1635812004.4774272;11316.554108381271;
2;21.331;1635812005.1026497;11317.179330825806;
1;21.398;1635812005.8218837;11317.898564815521;
2;21.338;1635812006.4248495;11318.501530647278;
1;21.4;1635812007.1303;11319.206981182098;
2;21.328;1635812007.7295792;11319.806260347366;
1;21.395;1635812008.4473836;11320.524064779282;
2;21.332;1635812009.046638;11321.123319149017;
1;21.402;1635812009.761325;11321.838006019592;
2;21.336;1635812010.358172;11322.434853076935;
1;21.407;1635812011.0701485;11323.146829605103;
2;21.327;1635812011.6629725;11323.739653587341;
1;21.403;1635812012.3899488;11324.466629981995;
2;21.333;1635812012.9943922;11325.071073293686;
1;21.394;1635812013.7072306;11325.783911705017;
2;21.328;1635812014.3178532;11326.394534349442;
1;21.399;1635812015.0286095;11327.105290651321;
2;21.336;1635812015.6804516;11327.757132768631;
1;21.411;1635812016.393146;11328.46982717514;
2;21.327;1635812016.9982114;11329.074892520905;
1;21.407;1635812017.7105026;11329.787183761597;
2;21.337;1635812018.3072448;11330.383925914764;
1;21.396;1635812019.0219166;11331.098597764969;
2;21.33;1635812019.618182;11331.694863080978;
1;21.401;1635812020.3382823;11332.41496348381;
2;21.335;1635812020.9400887;11333.016769886017;
1;21.404;1635812021.6474626;11333.724143743515;
2;21.327;1635812022.247482;11334.324163198471;
1;21.402;1635812022.9604619;11335.03714299202;
2;21.331;1635812023.5636528;11335.640333890915;
1;21.398;1635812024.2479324;11336.324613571167;
2;21.329;1635812024.8450167;11336.921697854996;
1;21.399;1635812025.5541523;11337.630833387375;
2;21.334;1635812026.1623528;11338.239033937454;
1;21.399;1635812026.923902;11339.000583171844;
2;21.327;1635812027.5163233;11339.593004465103;
1;21.394;1635812028.2332528;11340.309933900833;
2;21.328;1635812028.8305187;11340.90719985962;
1;21.403;1635812029.5429351;11341.619616270065;
2;21.327;1635812030.1686466;11342.245327711105;
1;21.4;1635812030.897853;11342.974534034729;
2;21.335;1635812031.4959488;11343.572629928589;
1;21.396;1635812032.2081687;11344.284849882126;
2;21.325;1635812032.805341;11344.88202214241;
1;21.407;1635812033.5084088;11345.585089921951;
2;21.332;1635812034.1043658;11346.181046962738;
1;21.396;1635812034.8227522;11346.899433374405;
2;21.329;1635812035.4202752;11347.49695634842;
1;21.406;1635812036.1225023;11348.19918346405;
2;21.332;1635812036.7230456;11348.799726724625;
1;21.406;1635812037.4336712;11349.510352373123;
2;21.334;1635812038.0221686;11350.098849773407;
1;21.401;1635812038.7405562;11350.817237377167;
2;21.324;1635812039.3361757;11351.412856817245;
1;21.403;1635812040.056945;11352.13362622261;
2;21.328;1635812040.731099;11352.80778002739;
1;21.403;1635812041.447115;11353.523796081543;
2;21.335;1635812042.0522346;11354.128915786743;
1;21.402;1635812042.7643783;11354.841059446335;
2;21.332;1635812043.3599179;11355.43659901619;
1;21.398;1635812044.0661917;11356.142872810364;
2;21.323;1635812044.662722;11356.739403247833;
1;21.393;1635812045.380683;11357.457364082336;
2;21.317;1635812045.9809222;11358.057603359222;
1;21.405;1635812046.6949596;11358.771640777588;
2;21.326;1635812047.2962568;11359.37293791771;
1;21.406;1635812048.0004435;11360.077124595642;
2;21.33;1635812048.598136;11360.674817085266;
1;21.394;1635812049.3145258;11361.391206979752;
2;21.331;1635812049.9157217;11361.992402791977;
1;21.4;1635812050.631494;11362.708175182343;
2;21.328;1635812051.230272;11363.306953191757;
1;21.398;1635812051.9835877;11364.060268878937;
2;21.328;1635812052.5884724;11364.665153503418;
1;21.403;1635812053.3027685;11365.379449605942;
2;21.331;1635812053.900052;11365.976733207703;
1;21.396;1635812054.6118007;11366.688481807709;
2;21.336;1635812055.2080054;11367.2846865654;
1;21.403;1635812055.9285774;11368.00525856018;
2;21.337;1635812056.5349631;11368.611644268036;
1;21.398;1635812057.2541354;11369.33081650734;
2;21.329;1635812057.8504965;11369.927177667618;
1;21.402;1635812058.5679913;11370.644672393799;
2;21.333;1635812059.1657488;11371.242429971695;
1;21.402;1635812059.8777215;11371.954402685165;
2;21.333;1635812060.4810004;11372.557681560516;
1;21.389;1635812061.1697888;11373.246469974518;
2;21.331;1635812061.7768877;11373.853568792343;
1;21.404;1635812062.4832587;11374.559939861298;
2;21.336;1635812063.0792818;11375.15596294403;
1;21.407;1635812063.7947288;11375.871409893036;
2;21.335;1635812064.3987167;11376.475397825241;
1;21.406;1635812065.0983546;11377.175035715103;
2;21.335;1635812065.6968656;11377.77354669571;
1;21.394;1635812066.4671001;11378.543781280518;
2;21.331;1635812067.0626874;11379.139368534088;
1;21.403;1635812067.781992;11379.858673095703;
2;21.33;1635812068.3796053;11380.456286430359;
1;21.408;1635812069.0885298;11381.165210962296;
2;21.326;1635812069.7231147;11381.799795866013;
1;21.403;1635812070.4374464;11382.514127492905;
2;21.329;1635812071.037667;11383.114348173141;
1;21.405;1635812071.7469585;11383.823639631271;
2;21.327;1635812072.3437805;11384.420461654663;
1;21.403;1635812073.047958;11385.124639034271;
2;21.335;1635812073.6523612;11385.729042291641;
1;21.401;1635812074.3635614;11386.440242528915;
2;21.33;1635812074.9545534;11387.031234502792;
1;21.398;1635812075.6753123;11387.75199341774;
2;21.34;1635812076.2726688;11388.349349975586;
1;21.407;1635812076.9877582;11389.064439296722;
2;21.335;1635812077.5839815;11389.660662651062;
1;21.4;1635812078.2851734;11390.361854553223;
2;21.33;1635812078.8868964;11390.963577508926;
1;21.4;1635812079.5800412;11391.656722307205;
2;21.326;1635812080.1845598;11392.261240959167;
1;21.405;1635812080.9761627;11393.052843809128;
2;21.335;1635812081.5771515;11393.653832674026;
1;21.402;1635812082.2844927;11394.36117386818;
2;21.336;1635812082.8834007;11394.96008181572;
1;21.405;1635812083.5950143;11395.67169547081;
2;21.333;1635812084.2145436;11396.291224718094;
1;21.401;1635812084.9299157;11397.006596803665;
2;21.338;1635812085.5288982;11397.60557937622;
1;21.402;1635812086.2465005;11398.32318162918;
2;21.334;1635812086.8494844;11398.92616558075;
1;21.397;1635812087.569928;11399.646609067917;
2;21.323;1635812088.1701124;11400.24679350853;
1;21.403;1635812088.8796375;11400.956318616867;
2;21.332;1635812089.4766233;11401.553304433823;
1;21.388;1635812090.1882744;11402.26495552063;
2;21.337;1635812090.7903955;11402.86707663536;
1;21.401;1635812091.5093877;11403.586068868637;
2;21.336;1635812092.1077597;11404.184440851212;
1;21.412;1635812092.820854;11404.897535085678;
2;21.335;1635812093.4218156;11405.498496770859;
1;21.403;1635812094.1350627;11406.211743831635;
2;21.338;1635812094.7922888;11406.868969917297;
1;21.392;1635812095.5079355;11407.584616661072;
2;21.33;1635812096.1163366;11408.193017721176;
1;21.4;1635812096.8277674;11408.904448509216;
2;21.331;1635812097.42295;11409.499631166458;
1;21.409;1635812098.1369133;11410.213594436646;
2;21.329;1635812098.7346213;11410.811302423477;
1;21.407;1635812099.4469054;11411.523586511612;
2;21.333;1635812100.0438843;11412.120565414429;
1;21.403;1635812100.7596295;11412.836310625076;
2;21.325;1635812101.357638;11413.434319019318;
1;21.402;1635812102.044786;11414.121467113495;
2;21.337;1635812102.6577487;11414.734429836273;
1;21.4;1635812103.3727088;11415.44938993454;
2;21.33;1635812103.9686782;11416.045359373093;
1;21.4;1635812104.6839242;11416.760605335236;
2;21.331;1635812105.2857025;11417.36238360405;
1;21.408;1635812106.0280814;11418.104762554169;
2;21.336;1635812106.6286385;11418.70531964302;
1;21.406;1635812107.3552346;11419.43191576004;
2;21.333;1635812107.9507036;11420.027384757996;
1;21.398;1635812108.663126;11420.739807128906;
2;21.327;1635812109.269085;11421.345766067505;
1;21.397;1635812109.9852972;11422.061978340149;
2;21.333;1635812110.5895066;11422.666187763214;
1;21.398;1635812111.278629;11423.355310201645;
2;21.323;1635812111.8839421;11423.960623264313;
1;21.408;1635812112.5957506;11424.672431707382;
2;21.327;1635812113.19287;11425.269551038742;
1;21.415;1635812113.9066668;11425.983347892761;
2;21.323;1635812114.5028372;11426.579518318176;
1;21.404;1635812115.2134075;11427.290088653564;
2;21.329;1635812115.8155096;11427.892190694809;
1;21.402;1635812116.526671;11428.603352069855;
2;21.328;1635812117.121786;11429.198467254639;
1;21.401;1635812117.8367558;11429.913436889648;
2;21.328;1635812118.4355388;11430.512219905853;
1;21.394;1635812119.1553664;11431.23204755783;
2;21.329;1635812119.7516208;11431.828301906586;
1;21.401;1635812120.4671855;11432.543866634369;
2;21.334;1635812121.0712607;11433.147941827774;
1;21.403;1635812121.7971077;11433.873788833618;
2;21.329;1635812122.3926415;11434.469322681427;
1;21.399;1635812123.1058288;11435.18250989914;
2;21.33;1635812123.7033024;11435.779983520508;
1;21.404;1635812124.4158347;11436.492515802383;
2;21.323;1635812125.0194345;11437.096115589142;
1;21.407;1635812125.7391648;11437.81584596634;
2;21.33;1635812126.345015;11438.421696186066;
1;21.4;1635812127.0612838;11439.137964963913;
2;21.33;1635812127.718055;11439.794736146927;
1;21.411;1635812128.43581;11440.512491226196;
2;21.328;1635812129.0367684;11441.113449573517;
1;21.397;1635812129.7543488;11441.831029891968;
2;21.329;1635812130.3517437;11442.428424835205;
1;21.402;1635812131.078818;11443.155499219894;
2;21.325;1635812131.671567;11443.74824810028;
1;21.402;1635812132.3886604;11444.465341567993;
2;21.324;1635812132.9887722;11445.06545329094;
1;21.402;1635812133.6748703;11445.751551389694;
2;21.33;1635812134.2762108;11446.352891921997;
1;21.407;1635812134.9878566;11447.064537763596;
2;21.326;1635812135.595238;11447.671919107437;
1;21.395;1635812136.3054435;11448.3821246624;
2;21.329;1635812136.9022992;11448.97898030281;
1;21.404;1635812137.6193435;11449.696024656296;
2;21.327;1635812138.2191677;11450.295848846436;
1;21.406;1635812138.9303415;11451.007022619247;
2;21.328;1635812139.5308537;11451.607534885406;
1;21.401;1635812140.2358508;11452.31253194809;
2;21.327;1635812140.8386102;11452.915291309357;
1;21.403;1635812141.549754;11453.626435041428;
2;21.33;1635812142.206538;11454.283219099045;
1;21.409;1635812142.902456;11454.979137182236;
2;21.338;1635812143.5143204;11455.59100151062;
1;21.401;1635812144.2152274;11456.291908502579;
2;21.332;1635812144.8228037;11456.899484872818;
1;21.404;1635812145.534695;11457.611376047134;
2;21.332;1635812146.1382482;11458.21492934227;
1;21.405;1635812146.856142;11458.932823181152;
2;21.329;1635812147.4542503;11459.530931472778;
1;21.413;1635812148.1659763;11460.24265742302;
2;21.33;1635812148.7656882;11460.842369318008;
1;21.406;1635812149.473743;11461.550424098969;
2;21.337;1635812150.0697145;11462.146395683289;
1;21.393;1635812150.7875388;11462.864219903946;
2;21.328;1635812151.397957;11463.474638223648;
1;21.406;1635812152.1012788;11464.177959918976;
2;21.33;1635812152.705453;11464.782134056091;
1;21.399;1635812153.408996;11465.485677242279;
2;21.338;1635812154.0073924;11466.084073543549;
1;21.412;1635812154.7164626;11466.793143749237;
2;21.331;1635812155.312077;11467.388758182526;
1;21.399;1635812156.032962;11468.109643220901;
2;21.335;1635812156.621275;11468.697956085205;
1;21.398;1635812157.403123;11469.479804039001;
2;21.332;1635812157.9984677;11470.075148820877;
1;21.416;1635812158.705989;11470.782670021057;
2;21.339;1635812159.3124945;11471.389175653458;
1;21.406;1635812160.026415;11472.10309624672;
2;21.335;1635812160.6482227;11472.724903821945;
1;21.398;1635812161.36769;11473.44437122345;
2;21.339;1635812161.967188;11474.043869018555;
1;21.402;1635812162.6805787;11474.757259845734;
2;21.334;1635812163.2772014;11475.353882551193;
1;21.407;1635812163.9878435;11476.064524650574;
2;21.332;1635812164.5854514;11476.662132501602;
1;21.412;1635812165.3004649;11477.37714600563;
2;21.331;1635812165.8971353;11477.973816394806;
1;21.403;1635812166.6173792;11478.694060325623;
2;21.342;1635812167.28756;11479.3642411232;
1;21.406;1635812167.9974778;11480.074158906937;
2;21.334;1635812168.5944214;11480.671102523804;
1;21.399;1635812169.3138967;11481.390577793121;
2;21.328;1635812169.9118166;11481.98849773407;
1;21.402;1635812170.6307502;11482.707431316376;
2;21.339;1635812171.228869;11483.30555009842;
1;21.402;1635812171.9413314;11484.018012523651;
2;21.333;1635812172.5392935;11484.615974664688;
1;21.4;1635812173.2523582;11485.32903933525;
2;21.331;1635812173.849571;11485.926252126694;
1;21.409;1635812174.5655434;11486.642224550247;
2;21.326;1635812175.1613178;11487.237998962402;
1;21.407;1635812175.881065;11487.9577460289;
2;21.343;1635812176.476876;11488.553557157516;
1;21.408;1635812177.1879046;11489.264585733414;
2;21.331;1635812177.7895026;11489.866183757782;
1;21.415;1635812178.5671785;11490.643859624863;
2;21.332;1635812179.1633685;11491.240049600601;
1;21.412;1635812179.877732;11491.954413175583;
2;21.342;1635812180.4801984;11492.556879520416;
1;21.399;1635812181.1982734;11493.274954557419;
2;21.331;1635812181.8322191;11493.908900260925;
1;21.408;1635812182.5432053;11494.619886398315;
2;21.328;1635812183.139711;11495.216392040253;
1;21.405;1635812183.8556798;11495.932360887527;
2;21.342;1635812184.4574604;11496.534141540527;
1;21.402;1635812185.1585686;11497.235249757767;
2;21.332;1635812185.7559319;11497.832612991333;
1;21.396;1635812186.4693685;11498.54604959488;
2;21.331;1635812187.0635333;11499.140214443207;
1;21.405;1635812187.7829309;11499.859611988068;
2;21.33;1635812188.3801193;11500.456800460815;
1;21.404;1635812189.1587508;11501.235431909561;
2;21.334;1635812189.7564523;11501.833133459091;
1;21.4;1635812190.4670894;11502.543770551682;
2;21.339;1635812191.0653205;11503.142001628876;
1;21.399;1635812191.7784817;11503.855162858963;
2;21.332;1635812192.4042826;11504.48096370697;
1;21.398;1635812193.115291;11505.191972255707;
2;21.341;1635812193.7148771;11505.791558265686;
1;21.396;1635812194.4266899;11506.50337100029;
2;21.335;1635812195.0238864;11507.10056757927;
1;21.405;1635812195.7481663;11507.824847459793;
2;21.335;1635812196.349553;11508.4262342453;
1;21.411;1635812197.060423;11509.137104034424;
2;21.333;1635812197.6587796;11509.73546075821;
1;21.402;1635812198.3652027;11510.441883802414;
2;21.336;1635812198.9679222;11511.044603347778;
1;21.411;1635812199.6793997;11511.75608086586;
2;21.328;1635812200.2717865;11512.348467588425;
1;21.41;1635812200.9840548;11513.060735940933;
2;21.34;1635812201.5867422;11513.66342329979;
1;21.413;1635812202.287458;11514.364139080048;
2;21.327;1635812202.8798766;11514.956557750702;
1;21.399;1635812203.5895429;11515.666224002838;
2;21.332;1635812204.1894166;11516.266097784042;
1;21.411;1635812204.8996449;11516.97632598877;
2;21.327;1635812205.494513;11517.571194171906;
1;21.402;1635812206.209814;11518.28649520874;
2;21.333;1635812206.8064613;11518.883142471313;
1;21.405;1635812207.52299;11519.599671125412;
2;21.341;1635812208.1260426;11520.202723741531;
1;21.403;1635812208.8257964;11520.902477502823;
2;21.33;1635812209.4285839;11521.505264997482;
1;21.403;1635812210.1439397;11522.22062087059;
2;21.334;1635812210.7467828;11522.823463916779;
1;21.406;1635812211.5307305;11523.607411623001;
2;21.33;1635812212.1273303;11524.204011440277;
1;21.397;1635812212.8284154;11524.905096530914;
2;21.336;1635812213.4203343;11525.497015476227;
1;21.398;1635812214.1084714;11526.18515253067;
2;21.326;1635812214.7846508;11526.861331939697;
1;21.406;1635812215.4907875;11527.567468643188;
2;21.332;1635812216.0915883;11528.168269395828;
1;21.408;1635812216.8010464;11528.877727508545;
2;21.337;1635812217.3964262;11529.473107337952;
1;21.405;1635812218.1139438;11530.190624952316;
2;21.334;1635812218.7163572;11530.793038368225;
1;21.413;1635812219.4310887;11531.507769823074;
2;21.33;1635812220.0276546;11532.104335784912;
1;21.404;1635812220.7479496;11532.824630737305;
2;21.331;1635812221.4493568;11533.526037931442;
1;21.405;1635812222.158566;11534.235247135162;
2;21.332;1635812222.7576978;11534.834378957748;
1;21.411;1635812223.476928;11535.553609132767;
2;21.329;1635812224.0718489;11536.148530006409;
1;21.413;1635812224.7848244;11536.861505508423;
2;21.332;1635812225.3777618;11537.454442977905;
1;21.408;1635812226.0931969;11538.169878005981;
2;21.333;1635812226.6857324;11538.76241350174;
1;21.396;1635812227.3976815;11539.47436261177;
2;21.329;1635812227.989133;11540.06581401825;
1;21.401;1635812228.7044024;11540.781083583832;
2;21.337;1635812229.300544;11541.377225160599;
1;21.403;1635812230.020358;11542.097039222717;
2;21.328;1635812230.6171057;11542.693786859512;
1;21.402;1635812231.3330958;11543.40977692604;
2;21.328;1635812231.9332306;11544.009911775589;
1;21.403;1635812232.716692;11544.79337310791;
2;21.329;1635812233.3111446;11545.387825727463;
1;21.399;1635812234.0268507;11546.103531837463;
2;21.332;1635812234.6236448;11546.700325965881;
1;21.41;1635812235.331522;11547.408203125;
2;21.336;1635812235.9296994;11548.006380558014;
1;21.395;1635812236.6459856;11548.722666740417;
2;21.328;1635812237.2428422;11549.319523334503;
1;21.411;1635812237.954749;11550.031430244446;
2;21.339;1635812238.55125;11550.627931118011;
1;21.408;1635812239.2666755;11551.343356609344;
2;21.327;1635812239.8671508;11551.943831920624;
1;21.404;1635812240.5657942;11552.642475366592;
2;21.329;1635812241.1693792;11553.246060371399;
1;21.405;1635812241.8855803;11553.96226143837;
2;21.329;1635812242.4890008;11554.565681934357;
1;21.41;1635812243.2579868;11555.334667921066;
2;21.33;1635812243.8498087;11555.926489830017;
1;21.401;1635812244.5634825;11556.64016366005;
2;21.328;1635812245.162847;11557.239528179169;
1;21.402;1635812245.8714318;11557.94811296463;
2;21.332;1635812246.4888825;11558.565563678741;
1;21.407;1635812247.2051077;11559.281788825989;
2;21.33;1635812247.808064;11559.884745121002;
1;21.401;1635812248.5088804;11560.5855615139;
2;21.326;1635812249.1061785;11561.182859659195;
1;21.403;1635812249.8214908;11561.898171901703;
2;21.321;1635812250.4173882;11562.494069337845;
1;21.395;1635812251.1402202;11563.216901302338;
2;21.327;1635812251.737035;11563.813716173172;
1;21.404;1635812252.4636385;11564.540319681168;
2;21.32;1635812253.0596406;11565.136321783066;
1;21.403;1635812253.8388648;11565.9155459404;
2;21.32;1635812254.4438887;11566.52056980133;
1;21.408;1635812255.1540556;11567.230736732483;
2;21.328;1635812255.7512891;11567.827970266342;
1;21.4;1635812256.4670396;11568.543720722198;
2;21.338;1635812257.0626686;11569.13934969902;
1;21.404;1635812257.7801762;11569.856857299805;
2;21.324;1635812258.3759284;11570.452609539032;
1;21.399;1635812259.0852423;11571.161923408508;
2;21.335;1635812259.6868246;11571.76350569725;
1;21.405;1635812260.3898215;11572.466502666473;
2;21.331;1635812261.0106804;11573.087361574173;
1;21.403;1635812261.7314293;11573.80811047554;
2;21.327;1635812262.3257763;11574.402457475662;
1;21.413;1635812263.0408492;11575.117530345917;
2;21.324;1635812263.6431615;11575.719842672348;
1;21.395;1635812264.4271762;11576.503857374191;
2;21.328;1635812265.0230052;11577.099686384201;
1;21.406;1635812265.7345178;11577.811198949814;
2;21.321;1635812266.335742;11578.41242313385;
1;21.397;1635812267.0489259;11579.125607013702;
2;21.325;1635812267.6836214;11579.76030254364;
1;21.408;1635812268.395136;11580.47181725502;
2;21.323;1635812269.000097;11581.076778173447;
1;21.412;1635812269.7169838;11581.793664932251;
2;21.332;1635812270.3124175;11582.389098644257;
1;21.396;1635812271.0244672;11583.101148366928;
2;21.329;1635812271.6250064;11583.701687574387;
1;21.413;1635812272.329083;11584.405764102936;
2;21.336;1635812272.9373562;11585.014037370682;
1;21.399;1635812273.6448865;11585.721567630768;
2;21.332;1635812274.242375;11586.319056034088;
1;21.398;1635812274.9569185;11587.033599615097;
2;21.329;1635812275.5550442;11587.63172531128;
1;21.399;1635812276.273726;11588.350407123566;
2;21.333;1635812276.8738966;11588.9505777359;
1;21.414;1635812277.5908883;11589.66756939888;
2;21.338;1635812278.1916528;11590.268333911896;
1;21.409;1635812278.9679902;11591.044671297073;
2;21.337;1635812279.5658245;11591.642505645752;
1;21.403;1635812280.2820086;11592.358689785004;
2;21.329;1635812280.8783493;11592.955030441284;
1;21.405;1635812281.596;11593.672681093216;
2;21.334;1635812282.2044375;11594.281118631363;
1;21.402;1635812282.9152634;11594.991944551468;
2;21.338;1635812283.5090444;11595.585725545883;
1;21.393;1635812284.2225037;11596.299184799194;
2;21.331;1635812284.81857;11596.89525103569;
1;21.409;1635812285.529569;11597.606250047684;
2;21.329;1635812286.130437;11598.207118034363;
1;21.412;1635812286.8415236;11598.918204784393;
2;21.331;1635812287.4378319;11599.514513015747;
1;21.401;1635812288.1576188;11600.234299898148;
2;21.334;1635812288.7547107;11600.83139181137;
1;21.405;1635812289.5318625;11601.608543634415;
2;21.322;1635812290.1334958;11602.210176944733;
1;21.404;1635812290.8497381;11602.926419258118;
2;21.329;1635812291.449737;11603.526418209076;
1;21.406;1635812292.1540644;11604.23074555397;
2;21.333;1635812292.7676332;11604.844314336777;
1;21.41;1635812293.487121;11605.563802242279;
2;21.342;1635812294.082958;11606.159639120102;
1;21.405;1635812294.797451;11606.874132156372;
2;21.333;1635812295.3943598;11607.471040964127;
1;21.399;1635812296.184262;11608.260943174362;
2;21.335;1635812296.786352;11608.86303305626;
1;21.408;1635812297.4912179;11609.567898988724;
2;21.331;1635812298.087639;11610.164320230484;
1;21.402;1635812298.8049674;11610.881648540497;
2;21.33;1635812299.4321592;11611.508840322495;
1;21.407;1635812300.142795;11612.219476222992;
2;21.334;1635812300.7377164;11612.814397573471;
1;21.404;1635812301.4567382;11613.533419370651;
2;21.338;1635812302.0499196;11614.12660074234;
1;21.393;1635812302.7693584;11614.846039533615;
2;21.336;1635812303.3661993;11615.442880392075;
1;21.413;1635812304.076213;11616.15289402008;
2;21.337;1635812304.6767998;11616.753480911255;
1;21.404;1635812305.3886833;11617.465364456177;
2;21.326;1635812305.9835305;11618.060211658478;
1;21.403;1635812306.7004557;11618.777136802673;
2;21.331;1635812307.2961855;11619.372866630554;
1;21.402;1635812308.010036;11620.086717128754;
2;21.34;1635812308.6062946;11620.682975769043;
1;21.399;1635812309.3174107;11621.394091844559;
2;21.336;1635812309.91899;11621.99567103386;
1;21.399;1635812310.6237235;11622.700404644012;
2;21.331;1635812311.2338593;11623.310540437698;
1;21.39;1635812311.9376261;11624.014307260513;
2;21.341;1635812312.5388007;11624.615481853485;
1;21.401;1635812313.2547204;11625.331401586533;
2;21.334;1635812313.8543427;11625.931023836136;
1;21.402;1635812314.5661693;11626.642850399017;
2;21.335;1635812315.164463;11627.241144180298;
1;21.397;1635812315.873038;11627.949719190598;
2;21.328;1635812316.4757366;11628.552417755127;
1;21.408;1635812317.1773744;11629.25405550003;
2;21.329;1635812317.771314;11629.8479950428;
1;21.4;1635812318.4867263;11630.563407421112;
2;21.333;1635812319.0881994;11631.164880514145;
1;21.404;1635812319.7989564;11631.87563753128;
2;21.339;1635812320.4002414;11632.476922512054;
1;21.4;1635812321.1051943;11633.1818754673;
2;21.334;1635812321.7023342;11633.779015302658;
1;21.413;1635812322.4169936;11634.493674755096;
2;21.339;1635812323.011587;11635.08826804161;
1;21.403;1635812323.7224922;11635.799173355103;
2;21.332;1635812324.3237894;11636.400470495224;
1;21.409;1635812325.0255818;11637.102262973785;
